phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	70651770	70656993	5223	393	0	393	400
pp_replay_halving_ordinary	70656993	70662216	5223	393	0	393	400
pp_replay_halving_ordinary	70662216	70667439	5223	393	0	393	400
pp_replay_halving_ordinary	70667439	70672662	5223	393	0	393	400
pp_replay_halving_ordinary	70672662	70677885	5223	393	0	393	400
pp_replay_halving_ordinary	70677885	70683108	5223	393	0	393	400
pp_replay_halving_ordinary	70683108	70688331	5223	393	0	393	400
pp_replay_halving_ordinary	70688331	70693554	5223	393	0	393	400
pp_replay_halving_ordinary	70693554	70698777	5223	393	0	393	400
pp_replay_halving_ordinary	70698777	70704000	5223	393	0	393	400
pp_replay_halving_ordinary	70704000	70709223	5223	393	0	393	400
pp_replay_halving_ordinary	70709223	70714446	5223	393	0	393	400
pp_replay_halving_ordinary	70714446	70719669	5223	393	0	393	400
pp_replay_halving_ordinary	70719669	70724892	5223	393	0	393	400
pp_replay_halving_ordinary	70724892	70730115	5223	393	0	393	400
pp_replay_halving_ordinary	70730115	70735338	5223	393	0	393	400
pp_replay_halving_ordinary	70735338	70740561	5223	393	0	393	400
pp_replay_halving_ordinary	70740561	70745784	5223	393	0	393	400
pp_replay_halving_ordinary	70745784	70751007	5223	393	0	393	400
pp_replay_halving_ordinary	70751007	70756230	5223	393	0	393	400
pp_replay_halving_ordinary	70756230	70761453	5223	393	0	393	400
pp_replay_halving_ordinary	70761453	70766676	5223	393	0	393	400
pp_replay_halving_ordinary	70766676	70771899	5223	393	0	393	400
pp_replay_halving_ordinary	70771899	70777122	5223	393	0	393	400
pp_replay_halving_ordinary	70777122	70782345	5223	393	0	393	400
pp_replay_halving_ordinary	70782345	70787568	5223	393	0	393	400
pp_replay_halving_ordinary	70787568	70792791	5223	393	0	393	400
pp_replay_halving_ordinary	70792791	70798014	5223	393	0	393	400
pp_replay_halving_ordinary	70798014	70803237	5223	393	0	393	400
pp_replay_halving_ordinary	70803237	70808460	5223	393	0	393	400
pp_replay_halving_ordinary	70808460	70813683	5223	393	0	393	400
pp_replay_halving_ordinary	70813683	70818906	5223	393	0	393	400
pp_replay_halving_ordinary	70818906	70824129	5223	393	0	393	400
pp_replay_halving_ordinary	70824129	70829352	5223	393	0	393	400
pp_replay_halving_ordinary	70829352	70834575	5223	393	0	393	400
pp_replay_halving_ordinary	70834575	70839798	5223	393	0	393	400
pp_replay_halving_ordinary	70839798	70845021	5223	393	0	393	400
pp_replay_halving_ordinary	70845021	70850244	5223	393	0	393	400
pp_replay_halving_ordinary	70850244	70855467	5223	393	0	393	400
pp_replay_halving_ordinary	70855467	70860690	5223	393	0	393	400
pp_replay_halving_ordinary	70860690	70865913	5223	393	0	393	400
pp_replay_halving_ordinary	70865913	70871136	5223	393	0	393	400
pp_replay_halving_ordinary	70871136	70876359	5223	393	0	393	400
pp_replay_halving_ordinary	70876359	70881582	5223	393	0	393	400
pp_replay_halving_ordinary	70881582	70886805	5223	393	0	393	400
pp_replay_halving_ordinary	70886805	70892028	5223	393	0	393	400
pp_replay_halving_ordinary	70892028	70897251	5223	393	0	393	400
pp_replay_halving_ordinary	70897251	70902474	5223	393	0	393	400
pp_replay_halving_ordinary	70902474	70907697	5223	393	0	393	400
pp_replay_halving_ordinary	70907697	70912920	5223	393	0	393	400
pp_replay_halving_ordinary	70912920	70918143	5223	393	0	393	400
pp_replay_halving_ordinary	70918143	70923366	5223	393	0	393	400
pp_replay_halving_ordinary	70923366	70928589	5223	393	0	393	400
pp_replay_halving_ordinary	70928589	70933812	5223	393	0	393	400
pp_replay_halving_ordinary	70933812	70939035	5223	393	0	393	400
pp_replay_halving_ordinary	70939035	70944258	5223	393	0	393	400
pp_replay_halving_ordinary	70944258	70949481	5223	393	0	393	400
pp_replay_halving_ordinary	70949481	70954704	5223	393	0	393	400
pp_replay_halving_ordinary	70954704	70959927	5223	393	0	393	400
pp_replay_halving_ordinary	70959927	70965150	5223	393	0	393	400
pp_replay_halving_ordinary	70965150	70970373	5223	393	0	393	400
pp_replay_halving_ordinary	70970373	70975596	5223	393	0	393	400
pp_replay_halving_ordinary	70975596	70980819	5223	393	0	393	400
pp_replay_halving_ordinary	70980819	70986042	5223	393	0	393	400
pp_replay_halving_ordinary	70986042	70991265	5223	393	0	393	400
pp_replay_halving_ordinary	70991265	70996488	5223	393	0	393	400
pp_replay_halving_ordinary	70996488	71001711	5223	393	0	393	400
pp_replay_halving_ordinary	71001711	71006934	5223	393	0	393	400
pp_replay_halving_ordinary	71006934	71012157	5223	393	0	393	400
pp_replay_halving_ordinary	71012157	71017380	5223	393	0	393	400
pp_replay_halving_ordinary	71017380	71022603	5223	393	0	393	400
pp_replay_halving_ordinary	71022603	71027826	5223	393	0	393	400
pp_replay_halving_ordinary	71027826	71033049	5223	393	0	393	400
pp_replay_halving_ordinary	71033049	71038272	5223	393	0	393	400
pp_replay_halving_ordinary	71038272	71043495	5223	393	0	393	400
pp_replay_halving_ordinary	71043495	71048718	5223	393	0	393	400
pp_replay_halving_ordinary	71048718	71053941	5223	393	0	393	400
pp_replay_halving_ordinary	71053941	71059164	5223	393	0	393	400
pp_replay_halving_ordinary	71059164	71064387	5223	393	0	393	400
pp_replay_halving_ordinary	71064387	71069610	5223	393	0	393	400
pp_replay_halving_ordinary	71069610	71074833	5223	393	0	393	400
pp_replay_halving_ordinary	71074833	71080056	5223	393	0	393	400
pp_replay_halving_ordinary	71080056	71085279	5223	393	0	393	400
pp_replay_halving_ordinary	71085279	71090502	5223	393	0	393	400
pp_replay_halving_ordinary	71090502	71095725	5223	393	0	393	400
pp_replay_halving_ordinary	71095725	71100948	5223	393	0	393	400
